,g__Candidatus Udaeobacter,g__uncultured__f__uncultured__o__Acidobacteriales,g__unclassified__f__unclassified__o__Subgroup 2,g__uncultured__f__uncultured__o__Vicinamibacterales,g__Bryobacter,g__unclassified__f__Xanthobacteraceae,g__uncultured__f__Gemmatimonadaceae,g__Candidatus Xiphinematobacter,g__unclassified__f__Pedosphaeraceae,g__uncultured__f__uncultured__o__Elsterales,g__unclassified__f__Mitochondria,g__Haliangium,g__RB41,g__uncultured__f__Gemmataceae,g__uncultured__f__uncultured__o__Gaiellales,g__Candidatus Solibacter,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__unclassified__k__Bacteria,g__unclassified__f__unclassified__o__Acidobacteriales,g__unclassified__f__unclassified__o__unclassified__c__Actinobacteria,g__MND1,g__unclassified__f__Chitinophagaceae,g__unclassified__f__Comamonadaceae,g__Acidibacter,g__uncultured__f__Chitinophagaceae,g__Conexibacter,g__unclassified__f__unclassified__o__unclassified__c__Bacilli,g__unclassified__f__unclassified__o__Burkholderiales,g__Gemmatimonas,g__unclassified__f__Vicinamibacteraceae,g__unclassified__f__unclassified__o__unclassified__c__Gammaproteobacteria,g__unclassified__f__WD2101 soil group,g__unclassified__f__unclassified__o__Subgroup 7,g__Ellin6067,g__unclassified__f__SC-I-84,g__Puia,g__uncultured__f__Micropepsaceae,g__Sphingomonas,g__Acidothermus,g__unclassified__f__Acidobacteriaceae (Subgroup 1),g__unclassified__f__Blastocatellaceae,g__unclassified__f__67-14,g__Solirubrobacter,g__unclassified__f__unclassified__o__unclassified__c__AD3,g__Chthoniobacter,g__FCPS473,g__unclassified__f__BIrii41,g__unclassified__f__unclassified__o__unclassified__c__Subgroup 5,g__uncultured__f__Pedosphaeraceae,g__uncultured__f__Acidobacteriaceae (Subgroup 1),g__uncultured__f__Microscillaceae,g__unclassified__f__unclassified__o__unclassified__c__TK10,g__unclassified__f__unclassified__o__IMCC26256,g__unclassified__f__unclassified__o__Vicinamibacterales,g__unclassified__f__Rhodanobacteraceae,g__unclassified__f__Nitrososphaeraceae,g__Pajaroellobacter,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__WPS-2,g__unclassified__f__unclassified__o__unclassified__c__bacteriap25,g__unclassified__f__unclassified__o__unclassified__c__Blastocatellia,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__Latescibacterota,g__uncultured__f__Saprospiraceae,g__unclassified__f__Sphingomonadaceae,g__Ferruginibacter,g__Rubrobacter,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__RCP2-54,g__unclassified__f__unclassified__o__Rokubacteriales,g__unclassified__f__unclassified__o__Bacillales,g__unclassified__f__Oxalobacteraceae,g__unclassified__f__unclassified__o__unclassified__c__KD4-96,g__Nitrospira,g__unclassified__f__unclassified__o__11-24,g__unclassified__f__JG30-KF-AS9,g__uncultured__f__Ktedonobacteraceae,g__uncultured__f__uncultured__o__uncultured__c__Alphaproteobacteria,g__unclassified__f__AKYH767,g__uncultured__f__uncultured__o__uncultured__c__uncultured__p__Desulfobacterota,g__Granulicella,g__unclassified__f__TRA3-20,g__Mucilaginibacter,g__Gaiella,g__Subgroup 10,g__uncultured__f__Xanthobacteraceae,g__Reyranella,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__Firmicutes,g__unclassified__f__unclassified__o__B12-WMSP1,g__unclassified__f__unclassified__o__unclassified__c__Acidobacteriae,g__1921-3,g__Pseudomonas,g__Ellin517,g__unclassified__f__env.OPS 17,g__unclassified__f__unclassified__o__Rhizobiales,g__unclassified__f__unclassified__o__unclassified__c__OM190,g__unclassified__f__unclassified__o__unclassified__c__Alphaproteobacteria,g__unclassified__f__unclassified__o__Gaiellales,g__Edaphobaculum,g__unclassified__f__A21b,g__unclassified__f__unclassified__o__Chloroplast,g__Jatrophihabitans,g__ADurb.Bin063-1,g__Phenylobacterium,g__unclassified__f__unclassified__o__unclassified__c__MB-A2-108,g__unclassified__f__unclassified__o__unclassified__c__S0134 terrestrial group,g__uncultured__f__Acetobacteraceae,g__unclassified__f__A4b,g__Rhodanobacter,g__Mycobacterium,g__unclassified__f__unclassified__o__0319-6G20,g__1921-2,g__unclassified__f__unclassified__o__unclassified__c__Thermoleophilia,g__HSB OF53-F07,g__unclassified__f__unclassified__o__SBR1031,g__uncultured__f__uncultured__o__Chitinophagales,g__unclassified__f__Fimbriimonadaceae,g__uncultured__f__Pirellulaceae,g__unclassified__f__unclassified__o__KF-JG30-C25,g__uncultured__f__Diplorickettsiaceae,g__unclassified__f__Myxococcaceae,g__unclassified__f__Nitrosotaleaceae,g__Aquicella,g__Ellin516,g__Pseudolabrys,g__unclassified__f__Solirubrobacteraceae,g__Pirellula,g__unclassified__f__unclassified__o__Subgroup 17,g__Streptomyces,g__Phaselicystis,g__uncultured__f__uncultured__o__Planctomycetales,g__Flavobacterium,g__unclassified__f__unclassified__o__unclassified__c__Lineage IIa,g__Nocardioides,g__JGI 0001001-H03,g__unclassified__f__unclassified__o__C0119,g__uncultured__f__uncultured__o__Microtrichales,g__Paenibacillus,g__YC-ZSS-LKJ147,g__unclassified__f__KF-JG30-B3,g__uncultured__f__uncultured__o__uncultured__c__Acidimicrobiia,g__unclassified__f__Steroidobacteraceae,g__unclassified__f__unclassified__o__unclassified__c__Subgroup 22,g__Candidatus Nitrososphaera,g__unclassified__f__unclassified__o__WD260,g__uncultured__f__uncultured__o__uncultured__c__uncultured__p__Armatimonadota,g__Dongia,g__unclassified__f__Xanthomonadaceae,g__uncultured__f__Caulobacteraceae,g__unclassified__f__Opitutaceae,g__unclassified__f__Microbacteriaceae,g__unclassified__f__Vermiphilaceae,g__unclassified__f__Micromonosporaceae,g__Anaeromyxobacter,g__unclassified__f__JG30-KF-CM45,g__uncultured__f__Blastocatellaceae,g__uncultured__f__Sandaracinaceae,g__Segetibacter,g__uncultured__f__Anaerolineaceae,g__uncultured__f__Roseiflexaceae,g__Gemmata,g__unclassified__f__unclassified__o__unclassified__c__Pla4 lineage,g__Adhaeribacter,g__Bdellovibrio,g__Arenimonas,g__uncultured__f__Rhodanobacteraceae,g__JG30a-KF-32,g__Pedobacter,g__Dinghuibacter,g__Roseiarcus,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__Acidobacteriota,g__Flavitalea,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__NB1-j,g__Candidatus Koribacter,g__uncultured__f__Myxococcaceae,g__Pseudonocardia,g__P3OB-42,g__Acidipila-Silvibacterium,g__Blastocatella,g__Skermanella,g__unclassified__f__unclassified__o__Kapabacteriales,g__uncultured__f__Beijerinckiaceae,g__Luedemannella,g__Rhodoplanes,g__Aetherobacter,g__Lacunisphaera,g__unclassified__f__unclassified__o__mle1-27,g__Sorangium,g__Burkholderia-Caballeronia-Paraburkholderia,g__Thermosporothrix,g__uncultured__f__Isosphaeraceae,g__unclassified__f__Ktedonobacteraceae,g__unclassified__f__Longimicrobiaceae,g__Opitutus,g__uncultured__f__Micromonosporaceae,g__unclassified__f__unclassified__o__JG36-TzT-191,g__Parafilimonas,g__Rhodomicrobium,g__Microvirga,g__uncultured__f__Simkaniaceae,g__Ellin6055,g__uncultured__f__Steroidobacteraceae,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__FCPU426,g__unclassified__f__unclassified__o__unclassified__c__JG30-KF-CM66,g__unclassified__f__Isosphaeraceae,g__uncultured__f__uncultured__o__uncultured__c__Thermoleophilia,g__Bradyrhizobium,g__unclassified__f__unclassified__o__S085,g__unclassified__f__SM2D12,g__Aurantisolimonas,g__unclassified__f__unclassified__o__unclassified__c__vadinHA49,g__Ohtaekwangia,g__Iamia,g__unclassified__f__unclassified__o__CCD24,g__Pedomicrobium,g__unclassified__f__Methyloligellaceae,g__unclassified__f__cvE6,g__uncultured__f__Polyangiaceae,g__unclassified__f__unclassified__o__RBG-13-54-9,g__Chujaibacter,g__unclassified__f__Caulobacteraceae,g__Hassallia,g__Flavisolibacter,g__Aquisphaera,g__Pedosphaera,g__uncultured__f__Geminicoccaceae,g__Occallatibacter,g__unclassified__f__unclassified__o__unclassified__c__Subgroup 25,g__unclassified__f__Entotheonellaceae,g__OLB12,g__unclassified__f__unclassified__o__unclassified__c__Lineage IIb,g__unclassified__f__Sphingobacteriaceae,g__unclassified__f__unclassified__o__R7C24,g__unclassified__f__KD3-93,g__Candidatus Alysiosphaera,g__Altererythrobacter,g__Chthonomonas,g__uncultured__f__Ilumatobacteraceae,g__unclassified__f__unclassified__o__unclassified__c__Acidimicrobiia,g__unclassified__f__unclassified__o__Saccharimonadales,g__unclassified__f__unclassified__o__Blfdi19,g__unclassified__f__unclassified__o__Subgroup 13,g__unclassified__f__Nitrosomonadaceae,g__Actinoplanes,g__unclassified__f__unclassified__o__Myxococcales,g__Catenulispora,g__unclassified__f__unclassified__o__Elev-16S-573,g__Polycyclovorans,g__mle1-7,g__unclassified__f__unclassified__o__Armatimonadales,g__Dyella,g__unclassified__f__unclassified__o__SJA-28,g__unclassified__f__unclassified__o__unclassified__c__BD2-11 terrestrial group,g__unclassified__f__unclassified__o__0319-7L14,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,g__Alcanivorax,g__unclassified__f__unclassified__o__unclassified__c__Subgroup 11,g__unclassified__f__NS11-12 marine group,g__unclassified__f__Obscuribacteraceae,g__Psychroglaciecola,g__Singulisphaera,g__1959-1,g__unclassified__f__unclassified__o__PLTA13,g__unclassified__f__unclassified__o__unclassified__c__Clostridia,g__uncultured__f__uncultured__o__Rhodospirillales,g__uncultured__f__Sutterellaceae,g__unclassified__f__Streptomycetaceae,g__DEV008,g__Methylobacterium-Methylorubrum,g__Acidiphilium,g__SM1A02,g__uncultured__f__Elsteraceae,g__unclassified__f__unclassified__o__Chthonomonadales,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__MBNT15,g__Nordella,g__SWB02,g__Dactylosporangium,g__Bacillus,g__unclassified__f__unclassified__o__unclassified__c__Gitt-GS-136,g__unclassified__f__Micropepsaceae,g__uncultured__f__uncultured__o__Rhizobiales,g__unclassified__f__B1-7BS,g__Nakamurella,g__unclassified__f__unclassified__o__unclassified__c__Verrucomicrobiae,g__Chitinophaga,g__Tumebacillus,g__Geodermatophilus,g__unclassified__f__unclassified__o__unclassified__c__BD7-11,g__uncultured__f__Sphingomonadaceae,g__unclassified__f__unclassified__o__DS-100,g__Luteolibacter,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__Desulfobacterota,g__uncultured__f__Sporichthyaceae,g__Niastella,g__unclassified__f__Intrasporangiaceae,g__Abditibacterium,g__unclassified__f__Hymenobacteraceae,g__unclassified__f__Rhizobiaceae,g__unclassified__f__Geobacteraceae,g__Ktedonobacter,g__Ahniella,g__unclassified__f__type III,g__uncultured__f__Acidimicrobiaceae,g__Bauldia,g__Paludibaculum,g__unclassified__f__unclassified__o__unclassified__c__unclassified__p__SAR324 clade(Marine group B),g__Modestobacter,g__unclassified__f__unclassified__o__Gammaproteobacteria Incertae Sedis,g__Longimicrobium,g__unclassified__f__unclassified__o__Babeliales,g__Cellulomonas,g__unclassified__f__Beijerinckiaceae,g__BIyi10,g__Inquilinus,g__Afipia,g__Gordonia,g__unclassified__f__unclassified__o__Marine Group II,g__Coxiella,g__uncultured__f__Rhodospirillaceae,g__unclassified__f__37-13,g__unclassified__f__A0839,g__Umezawaea,g__Candidatus Ovatusbacter,g__OM27 clade,g__unclassified__f__unclassified__o__Micrococcales,g__unclassified__f__unclassified__o__unclassified__c__AKAU4049,g__Lysobacter,g__Actinocorallia,g__G12-WMSP1,g__unclassified__f__Latescibacteraceae,g__unclassified__f__Rhizobiales Incertae Sedis,g__uncultured__f__Verrucomicrobiaceae,g__Gemmatirosa,g__Sediminibacterium,g__unclassified__f__Microscillaceae,g__possible genus 04,g__Bryocella,g__Labrys,g__Cytophaga,g__Pir4 lineage,g__unclassified__f__Micrococcaceae,g__Steroidobacter,g__uncultured__f__Geobacteraceae,g__Kribbella,g__Amycolatopsis,g__Terrimonas,g__Holophaga,g__unclassified__f__AKIW781,g__unclassified__f__unclassified__o__Pseudomonadales,g__Hyphomicrobium,g__unclassified__f__NS9 marine group,g__unclassified__f__unclassified__o__Chthoniobacterales,g__Aeromicrobium,g__unclassified__f__unclassified__o__Solirubrobacterales,g__uncultured__f__Caldilineaceae,g__Vicinamibacter,g__Fimbriiglobus,g__Acidisoma,g__Chryseolinea,g__unclassified__f__CPla-3 termite group,g__unclassified__f__unclassified__o__Frankiales,g__Massilia,g__unclassified__f__unclassified__o__unclassified__c__Parcubacteria,g__unclassified__f__Kineosporiaceae,g__Hymenobacter,g__unclassified__f__Clostridiaceae,g__unclassified__f__Acetobacteraceae,g__Legionella,g__Marmoricola,g__Anaerolinea,g__Actinomadura,g__Taibaiella,g__Cellvibrio,g__unclassified__f__unclassified__o__Subgroup 15,g__Minicystis,g__uncultured__f__Methylacidiphilaceae,g__uncultured__f__Reyranellaceae,g__Nannocystis,g__Acinetobacter,g__unclassified__f__unclassified__o__Lineage IV,g__unclassified__f__Geodermatophilaceae,g__RS25G,g__unclassified__f__Peptostreptococcaceae,g__Terrimicrobium,g__Cupriavidus,g__uncultured__f__Xanthomonadaceae,g__Rickettsiella,g__Shewanella,g__Sulfurifustis,g__Actinomycetospora,g__Novosphingobium,g__uncultured__f__uncultured__o__uncultured__c__Planctomycetes,g__Clostridium sensu stricto 12,g__Blastococcus,g__Candidatus Protochlamydia,g__unclassified__f__unclassified__o__S-BQ2-57 soil group,g__KD3-10,g__1174-901-12,g__unclassified__f__unclassified__o__Ktedonobacterales,g__uncultured__f__Hungateiclostridiaceae,g__Tundrisphaera,g__Roseimicrobium,g__uncultured__f__Oligoflexaceae,g__uncultured__f__Moraxellaceae,g__ADurb.Bin118,g__Rhodopila,g__Sandaracinus,g__unclassified__f__Rhodocyclaceae,g__IS-44,g__Neochlamydia,g__Tamaricihabitans,g__Rhodovastum,g__Syntrophobacter,g__uncultured__f__Euzebyaceae,g__Candidatus Omnitrophus,g__Alicyclobacillus,g__Asticcacaulis,g__Sumerlaea,g__unclassified__f__Polyangiaceae,g__SH3-11,g__uncultured__f__Phycisphaeraceae,g__Aridibacter,g__uncultured__f__uncultured__o__Ardenticatenales
site1,0.001288199,0.001502898,0.000143133,0.008301725,0.004365562,0.008874257,0.0323481,0,0.020682745,0.00987619,0.001717598,0.029843269,0.029270736,0.003005797,0.014671152,0.001001932,0.009589923,0,0.014027052,0.035854863,0.020969012,0.017247549,0.01302512,0.018249481,0.002361698,0.014528018,0.007943892,0.039862592,0.01932298,0.001860731,0.011021255,0.008230158,0.011593788,0.001789165,0.0004294,0.004293996,0.012452587,0,7.16E-05,0.030344235,0.009804623,0.01638875,0,0.010234023,0,0.010734989,0.003721463,0.009518357,0.0002147,0.025477707,0.006584127,0.001574465,0.007800759,0.0002147,0.001717598,0.00314893,0,0.002003865,0.002719531,0.002862664,0.000787233,0.007872325,0.009375224,0.013597653,7.16E-05,0.002003865,0.0004294,0.008444858,0.001646032,0.002218564,0.005439061,0,0,0.000858799,0.005653761,0.001001932,0.000143133,0.009303657,0.010019323,0.003864596,0.004007729,0.000143133,0.002290131,0.002433264,0,0,0,0.000787233,0.010806555,0.010305589,0.000930366,0.002361698,0.002361698,0.001717598,0.00357833,0.000357833,0.002146998,0.002146998,0,0.003005797,0.002504831,0.007013526,0,0.00314893,0,0.000930366,0.002361698,0,0.005510628,0,0.006011594,0.002146998,0.00293423,0.000787233,0,0.000715666,0.005295928,0,0.000500966,0.002075431,0.000572533,0.002075431,0.002003865,0.002003865,0.00293423,0.003077363,0.000858799,0.001789165,0.000286266,0.002791097,0.000644099,0.000644099,0.001574465,0.001216632,0.009947756,0.001359765,0.002003865,0.005582194,7.16E-05,0.00314893,0,0.000500966,0.00357833,0.001073499,0.000715666,0.004580262,0.004651829,7.16E-05,0.002003865,0.000572533,0.000644099,0.00357833,0.002003865,0.001717598,0.000572533,0.001574465,0.001502898,0.001932298,0.002862664,0.002003865,0.000500966,7.16E-05,0,0.001288199,0.000143133,0,0.001359765,0.006154727,0.000572533,0.000286266,0.00293423,0.002361698,0.002146998,0,0.001646032,0.001502898,0.001431332,0.001073499,0.000500966,0.001717598,0.000286266,0.001932298,0.002146998,0.00336363,0,0,0.000572533,0,0.004365562,0.001860731,0.001216632,0,0.0004294,0.000286266,0.000715666,0,0.000644099,0.000286266,7.16E-05,0.0002147,0,7.16E-05,0.0002147,0.000644099,0.001073499,0.001216632,0.001431332,0.003506763,0.001145065,0.000930366,0,7.16E-05,0.0002147,0.002361698,0.000357833,0,0.001717598,0.001932298,0.001145065,0,0.000143133,0,0,0.000286266,0.001001932,0.003506763,0.000357833,0.001073499,0.001431332,0.001359765,0.000286266,0.001502898,0.000286266,0.000930366,0.000858799,0.000858799,0.000572533,0,7.16E-05,0.000787233,0.001359765,0,0.000787233,0.001646032,0.0002147,7.16E-05,0,7.16E-05,0.001216632,0.000644099,0.000644099,0,0,0.002290131,0.0004294,0.002146998,0.000357833,0,0.000143133,0.000143133,0.0004294,0.000357833,0.001932298,0.001932298,0.001932298,0,0.000143133,0,0.0002147,7.16E-05,0.001073499,0.000500966,0.000858799,0.000500966,0.0002147,0,0.000357833,0,0.000787233,0,0.000572533,7.16E-05,0.001145065,0.0004294,0.000787233,0.0004294,0.0004294,0,0.001288199,0.000357833,0.000143133,0.0004294,0.002576397,0.0004294,0,0,0,0.000572533,0,0.000143133,0.000143133,7.16E-05,7.16E-05,0.0002147,0.001860731,0.0002147,0.000644099,0.000500966,0.000930366,0.000143133,0.000143133,0.001073499,0.001932298,0.000143133,0.000715666,0.000787233,7.16E-05,0.001502898,0.0002147,0.000858799,0.0004294,0,0.000143133,0.001145065,0,0,0.000143133,0.000572533,0.001717598,0.000143133,7.16E-05,0.000500966,0,0.0002147,0.000500966,0.000357833,7.16E-05,0.000143133,0,0.0004294,0.000644099,0,0,0.000644099,0.000572533,0,0.0004294,0,0.000715666,0.000644099,0.000286266,0.0002147,0.0002147,0,0.000286266,0.000357833,0,0.000572533,0.000357833,0.000572533,0.001145065,0.0002147,0,0.000143133,0.000500966,0,0.000286266,0.0004294,0.000143133,0,7.16E-05,0.000357833,0.000286266,0.000357833,7.16E-05,0.0002147,0.0002147,0,0,0.0002147,0,0,0,0,0.000500966,0.000572533,0.0002147,0.0002147,0.000143133,0.000143133,0,0,0.000858799,0.000858799,0,0,0,0.000143133,0,7.16E-05,0,0,7.16E-05,7.16E-05,0.000143133,0,0.000858799,0.000143133,0,7.16E-05,0.0002147,0,0.0002147,7.16E-05,0.000357833,0,0.000286266,7.16E-05,0.0002147
site2,0.00200832,0.000788983,7.17E-05,0.008320184,0.007172572,0.008105006,0.027255774,0,0.018361785,0.008822264,0.002151772,0.02883374,0.025606082,0.004231818,0.016783819,0.000573806,0.01592311,0,0.009037441,0.031057237,0.026395065,0.017644527,0.018003156,0.018074882,0.002725577,0.017070722,0.006813943,0.021517716,0.016496916,0.001577966,0.009826424,0.007818104,0.011117487,0.001936594,0.001649692,0.001434514,0.011619567,0,0,0.026036437,0.009611247,0.016998996,0,0.013556161,0,0.012049921,0.004088366,0.008822264,0.00100416,0.018576962,0.008105006,0.002653852,0.006383589,0,0.00200832,0.002295223,7.17E-05,0.004805623,0.005379429,0.000860709,0.002223497,0.008678812,0.01190647,0.021015636,0.000215177,0.001362789,0.000645531,0.009754698,0.002582126,0.00301248,0.002940755,0,0,0.000645531,0.005666332,0.00050208,7.17E-05,0.007674652,0.003442835,0.005092526,0.001936594,0.000430354,0.003084206,0.004949075,0,7.17E-05,0,0.005522881,0.009898149,0.006742218,0.000717257,0.002725577,0.00351456,0.001577966,0.004733898,0.000645531,0.002582126,0.000430354,7.17E-05,0.002940755,0.003299383,0.006957395,0.000286903,0.003084206,0,0.001219337,0.002151772,0,0.004877349,0,0.002797303,0.000932434,0.0025104,0.001075886,0,0.001075886,0.002582126,0,0.000717257,0.000788983,0.000286903,0.00200832,0.002797303,0.001434514,0.00351456,0.00301248,0.001434514,0.004733898,0.000358629,0.003084206,0.00100416,0.00100416,0.003729737,0.000860709,0.005235978,0.000788983,0.001075886,0.005092526,0,0.004231818,0,0.000430354,0.0025104,0.002223497,0.00100416,0.004805623,0.004733898,0.000215177,0.002080046,0.000430354,0.000430354,0.003658012,0.004590446,0.00150624,0.000645531,0.002295223,0.001075886,0.00100416,0.005307703,0.000645531,0.000573806,0.000430354,0,0.002869029,7.17E-05,0,0.002151772,0.005666332,0.00050208,0.001291063,0.002869029,0.001434514,0.002151772,0,0.000932434,0.002869029,0.00100416,0.000932434,0.000860709,0.000788983,0.000358629,0.002151772,0.002080046,0.002869029,0,0,0.000286903,0,0.003084206,0.003371109,0.002080046,0,7.17E-05,7.17E-05,0.00150624,0.000143451,0.000717257,0.000788983,0,0.000143451,0,0.000430354,0.000286903,0.001147612,0.000573806,0.00150624,0.001721417,0.004231818,0.000932434,0.001577966,0.000932434,0,7.17E-05,0.002438675,7.17E-05,0,0.001936594,0.008105006,0.002366949,7.17E-05,7.17E-05,0,0,0.000573806,0.000215177,0.004231818,7.17E-05,0.002151772,0.001075886,0.000932434,0.000143451,0.002080046,0.000358629,0.00150624,0.00200832,0.000645531,0.000717257,0,0,0.000645531,0.001219337,0,0.000860709,0.001219337,0.000286903,0.000215177,0,0.000215177,0.001793143,0.000286903,0.000215177,0,0,0.002151772,7.17E-05,0.001864869,0.000286903,7.17E-05,0.00050208,0,0.000143451,0,0.000860709,0.001649692,0.001075886,0,0.001075886,0.000143451,0,0.000143451,0.001291063,0.000358629,0.000932434,0.00050208,0.001075886,0,0.000430354,0,0.00050208,0.000143451,0.00050208,7.17E-05,0.001362789,0.000286903,0.000788983,0.000717257,0.001075886,0,0.000717257,0.000932434,0.000143451,0.00050208,0.003227657,0.00100416,0,0,0.000215177,0.00050208,0,0.000143451,0.000358629,7.17E-05,0,0,0.002151772,0,0.001291063,0.00050208,0.001864869,0,0,0.001434514,0.000573806,7.17E-05,0.000286903,0.000215177,0.000143451,0.000430354,0.000143451,0.000358629,0.000286903,0,0.000932434,0.001649692,0,7.17E-05,0.000932434,0.000645531,0.000932434,0,0,0.000645531,0,0.000286903,0.000860709,0.000358629,0.000286903,0,0,0.00050208,0.000430354,0,0,0.000645531,0.00050208,7.17E-05,0.000573806,0,0.00050208,0.000645531,0.000430354,0.000143451,0,0,0.001362789,0.000215177,7.17E-05,0.000143451,7.17E-05,0.000573806,0.00150624,0.000215177,0,0.000286903,0.000717257,0,0.000215177,0.000573806,0.001362789,0,7.17E-05,0.000143451,0,0.000645531,7.17E-05,0.000286903,0,0,0,0.00050208,0,0,0,0,0.000215177,0.000430354,7.17E-05,0.000286903,0.000143451,0.000215177,0,0,0.00050208,0.000573806,0,0,0,0.00050208,0.000430354,0,7.17E-05,0,0.000286903,7.17E-05,0.000215177,0,0.001147612,0,0,0.000143451,7.17E-05,0,0.000143451,0.000358629,0.000573806,0,7.17E-05,0,0
site3,0.001852309,0.001136083,7.41E-05,0.009459126,0.004939491,0.011928871,0.02825389,0,0.0155347,0.011410225,0.00281551,0.022894542,0.014620894,0.005112373,0.028377377,0.001111386,0.01407755,0,0.018868857,0.03534206,0.017041245,0.017016547,0.012052359,0.010200049,0.003655224,0.013583601,0.008199555,0.024277599,0.015806372,0.002568535,0.010496419,0.005260558,0.013904668,0.002963695,0.000592739,0.001877007,0.01000247,0,0,0.012546308,0.016325019,0.028723142,0,0.012694492,0,0.010619906,0.004322055,0.008866387,0.000345764,0.01533712,0.008125463,0.002469746,0.006322549,0,0.002938997,0.002988392,0,0.005013584,0.002321561,0.001210175,0.00135836,0.005581625,0.006643616,0.017930353,0.000148185,0.001802914,0.000642134,0.006865893,0.003062485,0.003334157,0.002469746,0,0,0.001210175,0.004643122,0.000987898,0,0.009360336,0.003432946,0.006520128,0.003679921,0.000444554,0.003087182,0.003309459,0,2.47E-05,0,0.002000494,0.006347246,0.008841689,0.001383058,0.002667325,0.004964189,0.00281551,0.004420845,0.000222277,0.004445542,0.001136083,4.94E-05,0.002321561,0.004964189,0.008125463,0.000815016,0.002494443,2.47E-05,0.002222771,0.002198074,0,0.007730304,0,0.002889602,0.001333663,0.001481847,0.000889108,0,0.000642134,0.002963695,0,0.000938503,0.000666831,0.000345764,0.003383551,0.001975796,0.001481847,0.003655224,0.001802914,0.000642134,0.002173376,0.000148185,0.005877995,0.000518647,0.000765621,0.004297357,0.001605335,0.004198568,0.00116078,0.000987898,0.00563102,0.00019758,0.00407508,0,0.000938503,0.002222771,0.001975796,0.000543344,0.003852803,0.008298345,7.41E-05,0.002988392,0.000395159,0.001284268,0.002000494,0.00417387,0.001432452,0.000543344,0.003136577,0.002074586,0.00165473,0.004420845,0.000889108,0.001210175,0.00019758,0,0.002519141,0.000296369,0,0.002346258,0.004297357,0.000321067,0.000345764,0.002766115,0.003260064,0.002790813,0,0.001037293,0.00427266,0.00116078,0.002049889,0.001136083,0.001630032,0.000518647,0.00301309,0.002099284,0.002025191,0.000172882,0,0.000740924,0,0.003037787,0.001333663,0.002370956,0,0.000246975,0.000271672,0.001877007,4.94E-05,0.000839714,0.001185478,9.88E-05,0.000444554,2.47E-05,0.000790319,0.000370462,0.00116078,0.000592739,0.000938503,0.001975796,0.003457644,0.001877007,0.001704124,0.000222277,2.47E-05,0,0.002173376,0.000172882,0,0.001284268,0.006124969,0.001926402,0,4.94E-05,0.000148185,0,7.41E-05,0.000864411,0.004000988,0.000321067,0.001901704,0.001778217,0.00155594,0.000345764,0.001802914,2.47E-05,0.001308965,0.000963201,0.000666831,0.000395159,0,0.000345764,0.001012596,0.000938503,0,0.000444554,0.001802914,7.41E-05,0.00019758,0,0.00019758,0.001234873,0.000444554,0.000691529,0,0.000172882,0.002370956,0.000321067,0.003507039,0.000592739,2.47E-05,0.000345764,7.41E-05,0.000271672,0.000296369,0.000839714,0.00116078,0.000938503,0.000123487,0.001136083,4.94E-05,0.000222277,2.47E-05,0.001234873,0.001061991,0.000790319,0.000469252,0.000444554,0,0.000444554,9.88E-05,0.000691529,9.88E-05,0.000987898,0.000321067,0.002667325,0.00019758,0.000518647,0.000395159,0.00155594,0,0.002741418,0.000271672,0.000271672,0.001086688,0.00281551,0.000765621,0,0,7.41E-05,0.000345764,4.94E-05,0.000172882,0.000642134,0,9.88E-05,4.94E-05,0.000913806,9.88E-05,0.003556434,0.000963201,0.000592739,7.41E-05,0.000271672,0.000419857,0.00155594,0.000172882,0.000345764,0.000493949,0.000321067,0.000963201,0.000172882,0.000444554,0.00019758,0.000123487,0.000568041,0.000987898,0,2.47E-05,0.000592739,0.000642134,0.001185478,0.000321067,0.000469252,0.000370462,0,0.000493949,0.001061991,0.000444554,0.000370462,9.88E-05,0,0.001111386,0.00019758,7.41E-05,0,0.000913806,0.000889108,7.41E-05,0.000666831,0,0.000592739,0.000987898,0.000765621,0.000444554,0.000222277,0,0.000913806,0.000321067,0.00019758,4.94E-05,2.47E-05,0.000815016,0.000395159,2.47E-05,4.94E-05,0.000395159,0.000839714,0,0.000246975,0.000568041,0.001432452,4.94E-05,0.000246975,0,0.000172882,0.000444554,7.41E-05,9.88E-05,0.000123487,0,0,0.000246975,0,0,0,0,0.00019758,0.000246975,0.00019758,0.000271672,0,0.000271672,2.47E-05,0,0.000469252,0.000469252,0,0,2.47E-05,0.000296369,0.000370462,0.000271672,4.94E-05,0,0.000493949,0,0.000222277,0,0.000370462,0.000123487,0,0.000222277,0.000395159,0,0.000271672,0.00019758,0.000222277,0,0.000172882,7.41E-05,7.41E-05
